title	name	floor	money	size	location	url
碧水庄园区 精装修 可 看房方便 2200万	碧水庄园A区	低层(共1层)	2200	430㎡	回龙观-回龙观镇八达岭高速10出口前50米路东	http://esf.fang.com/chushou/10_381572796.htm
碧水庄园区 毛坯房 业主诚意出售 性价比高1450万 急!急!急!	碧水庄园	低层(共2层)	1450	351㎡	沙河-沙河镇豆各庄村(京藏高速20号出口向前行驶50米即到)	http://esf.fang.com/chushou/10_381572917.htm
金科 三居 业主为了孩子换房	金科王府洋房	高层(共9层)	580	125㎡	"小汤山-昌平顺沙路南侧,沙沟桥南侧"	http://esf.fang.com/chushou/3_392175609.htm
汤 精装联排 715万 232平 实房拍摄 价格合	汤HOUSE别墅	高层(共1层)	715	232㎡	"小汤山-小汤山镇中心区南侧,大柳树环岛向西1000米"	http://esf.fang.com/chushou/10_392282322.htm
威尼斯花园 精装 联排 315平100万	威尼斯花园	低层(共3层)	1000	315㎡	北七家-北七家立汤路平西府路口北300米	http://esf.fang.com/chushou/10_392323186.htm
(幸福我家)天通苑西三区 电梯房 三居室 双卫 客厅落地阳台	天通苑西三区	高层(共33层)	475	193㎡	天通苑-太平庄中二街与立汤路交汇处西北角	http://esf.fang.com/chushou/3_391619104.htm
"远洋410平,边户,1450万,满两年,,花园大,有钥匙"	远洋傲北	低层(共3层)	1450	410㎡	北七家-北七家立汤路39号(麦卡伦地北)	http://esf.fang.com/chushou/10_392109011.htm
金科帕堤欧 豪 装联排边户 2个车位 业主基本未住 花园大 带电梯	金科帕提欧	低层(共3层)	1350	520㎡	小汤山-小汤山疗养院旁	http://esf.fang.com/chushou/10_391912229.htm
国风美唐三居必看 全新装修 中间位置楼层 看房方便	首开国风美唐二期	中层(共20层)	537	90㎡	回龙观-城铁13号线与8号线交汇处霍营站的北侧	http://esf.fang.com/chushou/3_391929852.htm
珠江壹仟栋 独栋别墅 精装修 花园400平 有地下室	珠江壹仟栋	低层(共1层)	1580	377㎡	"北七家-北七家,立汤路定泗路口向西两公里"	http://esf.fang.com/chushou/10_391664583.htm
17号线未来科学城八仙独栋398平1500万整 税费35万诚售	八仙别墅	低层(共2层)	1500	398㎡	北七家-北七家镇京城高速北七家出口向西800米	http://esf.fang.com/chushou/10_392401141.htm
八仙别墅 精装 独栋 花园260 京承高速 首都机场	八仙别墅	低层(共3层)	1250	328㎡	北七家-北七家镇京城高速北七家出口向西800米	http://esf.fang.com/chushou/10_392285270.htm
八仙别墅仙霞西里 6室3厅 1300万	八仙别墅	低层(共2层)	1300	230㎡	北七家-北七家镇京城高速北七家出口向西800米	http://esf.fang.com/chushou/10_392360618.htm
温哥华 八仙 未来科技城 花园500平米 1300万 急售	八仙别墅	低层(共2层)	1300	263㎡	北七家-北七家镇京城高速北七家出口向西800米	http://esf.fang.com/chushou/10_392374170.htm
新房源 把边户型采光好户型方正 南花园358平1550万急售	八仙别墅	低层(共2层)	1550	358㎡	北七家-北七家镇京城高速北七家出口向西800米	http://esf.fang.com/chushou/10_392389215.htm
(幸福我家)天通苑西三区 电梯房 三居室 双卫 客厅落地阳台	天通苑西三区	高层(共33层)	475	193㎡	天通苑-太平庄中二街与立汤路交汇处西北角	http://esf.fang.com/chushou/3_391619104.htm
"远洋410平,边户,1450万,满两年,,花园大,有钥匙"	远洋傲北	低层(共3层)	1450	410㎡	北七家-北七家立汤路39号(麦卡伦地北)	http://esf.fang.com/chushou/10_392109011.htm
买回龙观 龙博苑小区 找爱家郭全猛	龙博苑二区	中层(共6层)	350	80㎡	回龙观-文华路与黄平路交叉点西南角	http://esf.fang.com/chushou/3_390251123.htm
龙跃苑二区三室二厅二卫	龙跃苑二区	高层(共6层)	499	132㎡	回龙观-回龙观东大街与文华东路交汇处西南角(回龙观镇政府对面)	http://esf.fang.com/chushou/3_392384176.htm
回龙观 南北通透 配套齐全 采光无遮挡 商品房满五一套	龙跃苑二区	中层(共6层)	420	87㎡	回龙观-回龙观东大街与文华东路交汇处西南角(回龙观镇政府对面)	http://esf.fang.com/chushou/3_392393647.htm
天通苑西三区 眼镜房4室出售户 型方正 南北通透朝向	天通苑西三区	低层(共12层)	610	195㎡	天通苑-太平庄中二街与立汤路交汇处西北角	http://esf.fang.com/chushou/3_392187658.htm
保利垄上三期独栋别墅 南向大花园 满五 诚售 户型方正 挑空客厅	保利垄上	低层(共2层)	1500	514㎡	小汤山-小汤山镇南侧立汤路9号	http://esf.fang.com/chushou/10_391480617.htm
新社区阳光两居室 户型正 采光好 看房方便	TBD云集中心	低层(共18层)	400	84㎡	北七家-北七家七北路与黄平路路口	http://esf.fang.com/chushou/3_392229986.htm
"南北通透三居 毛坯小区南边无遮挡,采光好,花园洋房,别墅社区"	龙湖滟澜新宸	高层(共15层)	400	100㎡	小汤山-能源东路和能源南街交叉口西南角	http://esf.fang.com/chushou/3_390225593.htm
"园中园新出独栋 285平米 1500万 满五无个税,花园500平"	王府园中园	低层(共2层)	1500	286㎡	北七家-北七家镇平西府路口往西100米	http://esf.fang.com/chushou/10_391029801.htm
天通苑北二区三室二厅二卫	天通苑北二区	低层(共19层)	620	143㎡	天通苑-城铁5号线天通苑站东600米	http://esf.fang.com/chushou/3_391586079.htm
华龙苑南里一室一厅一卫	华龙苑南里	高层(共6层)	245	35㎡	霍营-黄平路与回龙观东大街交汇处南600米(昌平区中西医结合医院对面)	http://esf.fang.com/chushou/3_392104299.htm
"回龙观领秀慧谷南北向两居室,89平,450万,全明格局"	领秀慧谷	中层(共11层)	450	90㎡	"回龙观-京藏高速(原八达岭高速)和北清路交汇处,辛庄桥的东北角"	http://esf.fang.com/chushou/3_388016078.htm
矩阵小区 3室1厅1卫	矩阵小区	高层(共12层)	660	127㎡	回龙观-科星西路与回龙观东大街交叉点西北角	http://esf.fang.com/chushou/3_391602981.htm
回龙观三居室 双卧朝南 看房方便	龙兴园北区	中层(共6层)	415	98㎡	龙泽-回龙观建材城西北50米	http://esf.fang.com/chushou/3_392292074.htm
回龙观北京人家 沿线 三居室 精装修	北京人家	高层(共9层)	700	136㎡	"龙泽-地铁13号线龙泽站西北方向1.2公里,回龙观北桥西侧(海淀区京昌高速路回龙观出口北郊农场桥)"	http://esf.fang.com/chushou/3_392332057.htm
龙博苑三区 1室1厅1卫	龙博苑三区	低层(共6层)	359	59㎡	回龙观-黄土村路与文华路交叉口西南角	http://esf.fang.com/chushou/3_392375079.htm
云趣园三区 小区中间位置 二楼急售 有钥匙价钱可谈业主接受换房	云趣园三区	低层(共6层)	400	94㎡	回龙观-回龙观公交总站南100米(龙禧三街与育知东路交叉口附近)	http://esf.fang.com/chushou/3_391520360.htm
回龙观 泰华龙旗广场 电梯房 两居室 换房急售 价位可谈	泰华龙旗广场	低层(共28层)	380	80㎡	回龙观-回龙观镇黄平路19号院	http://esf.fang.com/chushou/3_391593507.htm
霍营 华龙苑南里 顶层 没有其他费用	华龙苑南里	高层(共6层)	335	61㎡	霍营-黄平路与回龙观东大街交汇处南600米(昌平区中西医结合医院对面)	http://esf.fang.com/chushou/3_392306284.htm
"领秀慧谷全南两居室,户型方正,开放式厨房,客厅带阳台、满五年"	领秀慧谷	中层(共11层)	340	82㎡	"回龙观-京藏高速(原八达岭高速)和北清路交汇处,辛庄桥的东北角"	http://esf.fang.com/chushou/3_381985219.htm
"三期房子,小区临湖观景,房子比较新,可拎.包入住,。"	北京太阳城三期	中层(共6层)	460	149㎡	北七家-小汤山东三旗马坊桥东	http://esf.fang.com/chushou/3_392234602.htm
东方普罗旺斯 南临水豪装独栋 800平3300万 家具家电全送	东方普罗旺斯	低层(共3层)	3300	800㎡	北七家-北七家出口1000米定泗路88号	http://esf.fang.com/chushou/10_392401126.htm
"回龙观领秀慧谷90平米小三居360万,低总价,随时看房"	领秀慧谷	高层(共9层)	385	90㎡	"回龙观-京藏高速(原八达岭高速)和北清路交汇处,辛庄桥的东北角"	http://esf.fang.com/chushou/3_386546059.htm
龙跃苑二区 3室1厅2卫	龙跃苑二区	高层(共6层)	535	135㎡	回龙观-回龙观东大街与文华东路交汇处西南角(回龙观镇政府对面)	http://esf.fang.com/chushou/3_391430447.htm
近100万硬装 13年社区 南北朝向 中高楼层 采光好 带车位	招商嘉铭珑原	中层(共14层)	1500	175㎡	"立水桥-奥林匹克公园北侧,清河路清河湾高尔夫球场东侧"	http://esf.fang.com/chushou/3_391845294.htm
小两居 温馨之家 您的港湾 值得拥有	民园小区	中层(共6层)	275	70㎡	沙河-沙河镇路庄村东	http://esf.fang.com/chushou/3_391327130.htm
"合合九周年,感恩基金送给您4居错层 大花园 送车库 别墅的风格"	名流花园	低层(共6层)	660	164㎡	北七家-昌平区北清路与七星路交汇处西南角(北七家镇亚运村正北12公里)	http://esf.fang.com/chushou/3_392401109.htm
北一区 双卧朝南三居室 电梯高层视野好 看房方便 带落地飘窗	天通苑北一区	中层(共29层)	409	114㎡	天通苑-太平庄中二街与立水桥东一路交汇处西北角	http://esf.fang.com/chushou/3_390666509.htm
龙城花园 新上四居上叠拼 随时看房 有钥匙 靠谱出售	龙城花园N区	低层(共4层)	1000	218㎡	回龙观-回龙观饭店往北1公里	http://esf.fang.com/chushou/10_391396475.htm
北方明珠一室一厅一卫	北方明珠大厦	中层(共33层)	230	55㎡	立水桥-北方明珠大厦东小口镇立汤路188号院	http://esf.fang.com/chushou/3_391729579.htm
龙跃苑二区 精装三居南北通透 采光好 小区中间位置 诚售	龙跃苑二区	高层(共6层)	499	132㎡	回龙观-回龙观东大街与文华东路交汇处西南角(回龙观镇政府对面)	http://esf.fang.com/chushou/3_392148544.htm
立水桥旁 溪城家园精装南北通透两居 直观小	溪城家园	高层(共15层)	378	81㎡	立水桥-陈家营西路1号院	http://esf.fang.com/chushou/3_392251459.htm
一层带院子大两居+回龙观龙跃苑+商品房+满五年+业主急售	龙跃苑一区	低层(共6层)	450	87㎡	回龙观-文华东路龙跃街交汇处东北方向400米	http://esf.fang.com/chushou/3_391883764.htm
御汤山熙园精装修 旋转楼梯 有加建 现售价是1780万	御汤山	低层(共1层)	1780	475㎡	"小汤山-小汤山疗养院东侧,紧邻立汤路,距离北六环61号出口约2000米"	http://esf.fang.com/chushou/10_392012490.htm
名佳花园四区二室二厅二卫	名佳花园四区	高层(共6层)	335	94㎡	北七家-七星路与七北路交叉点向西500米路南	http://esf.fang.com/chushou/3_391754125.htm
名佳花园二区三室一厅二卫	名佳花园二区	中层(共6层)	430	112㎡	北七家-立汤路平西府路口往东100米	http://esf.fang.com/chushou/3_391882719.htm
佳运园 2室1厅1卫	佳运园	低层(共6层)	368	77㎡	立水桥-立军路与立汤路交汇处西900米	http://esf.fang.com/chushou/3_389661903.htm
"(幸福我家)北七家北亚花园南北通透正规两居室,低总价,精装修"	北亚花园	高层(共6层)	288	82㎡	北七家-昌平区东北路与天权路交汇处西南角(亚运村以北12公里处)	http://esf.fang.com/chushou/3_391471468.htm
"(幸福我家)一付147,三层,满五,南北向,十佳物业小区"	望都新地	中层(共6层)	382	89㎡	北七家-北京市昌平区立汤路60号院(立汤路与定泗路交汇处东南角)	http://esf.fang.com/chushou/3_391743895.htm
龙旗广场 一居室 配套齐全 育新站 价钱能谈 急售	泰华龙旗广场	低层(共28层)	285	61㎡	回龙观-回龙观镇黄平路19号院	http://esf.fang.com/chushou/3_391661465.htm
电梯7层 观景洋房 采光视野好 看房方便 5龙泽 装修好	新龙城	高层(共10层)	645	127㎡	龙泽-昌平八达岭高速路回龙观南出口东侧	http://esf.fang.com/chushou/3_392401045.htm
天通苑北一区三室一厅二卫	天通苑北一区	低层(共30层)	439	113㎡	天通苑-太平庄中二街与立水桥东一路交汇处西北角	http://esf.fang.com/chushou/3_390337306.htm
北街家园六区低层板楼 卧室带阳台 满五年 可随时看房	北街家园六区	中层(共6层)	370	79㎡	沙河-沙河镇高教园区三期A区	http://esf.fang.com/chushou/3_391149710.htm
未来科学城住+房电梯上叠+3层叠加200㎡+送阁楼	北京洋房	中层(共3层)	880	201㎡	北七家-北七家镇海青落湖七星路西侧	http://esf.fang.com/chushou/10_392301460.htm
"金科王府,精装三居眼镜房,满二年,温泉入户,140平580万急售"	金科王府洋房	高层(共9层)	580	140㎡	"小汤山-昌平顺沙路南侧,沙沟桥南侧"	http://esf.fang.com/chushou/3_391598931.htm
"回龙观大产权商品房,领秀慧谷区一层可做花园,独立下水采光好"	领秀慧谷	低层(共10层)	439	90㎡	"回龙观-京藏高速(原八达岭高速)和北清路交汇处,辛庄桥的东北角"	http://esf.fang.com/chushou/3_391258960.htm
空间代表生活质量 回龙观佰嘉城格局体现房屋价值 大面积的房子	佰嘉城	高层(共6层)	480	117㎡	回龙观-京藏高速公路二拨子站东行150米	http://esf.fang.com/chushou/3_391639104.htm
"御汤山:样板独栋,温泉入户,610平2150万"	御汤山	低层(共1层)	2150	610㎡	"小汤山-小汤山疗养院东侧,紧邻立汤路,距离北六环61号出口约2000米"	http://esf.fang.com/chushou/10_392147523.htm
天通苑西二区三室二厅二卫	天通苑西二区	中层(共33层)	538	200㎡	天通苑-天通苑西二区地铁5号线天通苑站西侧	http://esf.fang.com/chushou/3_391859016.htm
回龙观慧华苑 正规一居室 南北通透 商品房 满五年 看房方便	慧华苑	低层(共6层)	300	52㎡	龙泽-回龙观镇北郊农场桥东北角(龙冠大厦北侧)	http://esf.fang.com/chushou/3_384513276.htm
北街家园六区69平米南北通透两居 房东换房报价290万 看房方	北街家园六区	高层(共18层)	290	69㎡	沙河-沙河镇高教园区三期A区	http://esf.fang.com/chushou/3_392366792.htm
(幸福我家)1+2复式 精装修 南北通透 一家三代人的	名流花园竹园	低层(共6层)	630	181㎡	北七家-昌平区北清路与七星路交汇处西南角(北七家镇亚运村正北12公里)	http://esf.fang.com/chushou/3_391264012.htm
为你而选 龙城花园 平层两居室 南北通透	龙城花园一期	中层(共4层)	670	165㎡	龙泽-北滑路辛庄桥向南1000米(八达岭高速公路第9出口北安河出口西)	http://esf.fang.com/chushou/3_390507265.htm
"(幸福我家)户型+++++满五年,可贷款,产权清晰,随时看房"	天通苑北一区	中层(共29层)	378	87㎡	天通苑-太平庄中二街与立水桥东一路交汇处西北角	http://esf.fang.com/chushou/3_389424627.htm
幸福我家名流精装复式 业主靠谱在卖 看房随时 价格能大谈	名流花园	高层(共6层)	400	116㎡	北七家-昌平区北清路与七星路交汇处西南角(北七家镇亚运村正北12公里)	http://esf.fang.com/chushou/3_392244599.htm
西二旗 融泽嘉园 急售两居室 低于市场价 送豪华装修	融泽嘉园	中层(共28层)	460	97㎡	龙泽-西二旗北侧龙域中路金域华府北面	http://esf.fang.com/chushou/3_383253840.htm
"龙锦苑东一区空房,三居室125平450万,靠谱签约,看房子联系我"	龙锦苑东一区	中层(共6层)	450	125㎡	回龙观-黄平路与回南路交叉点东北角	http://esf.fang.com/chushou/3_391113583.htm
(幸福我家)板楼南北通透、临天通苑东站、大客厅卧室朝南、双卫	天通苑东二区	中层(共7层)	460	127㎡	天通苑-天通苑社区东南角部	http://esf.fang.com/chushou/3_391352065.htm
高楼层 两居室 采光充足 视野开阔	龙跃苑三区	高层(共6层)	410	102㎡	回龙观-文华东路32号	http://esf.fang.com/chushou/3_390816953.htm
"(幸福我家)北一区全南向电梯两居室,/地/铁/站/满五年"	天通苑北一区	中层(共28层)	395	94㎡	天通苑-太平庄中二街与立水桥东一路交汇处西北角	http://esf.fang.com/chushou/3_390608824.htm
"回龙观 龙腾苑四区,商品房满五年一套住宅,空中复式,面积大!"	龙腾苑四区	高层(共6层)	750	253㎡	回龙观-回龙观城铁站东行500米路北	http://esf.fang.com/chushou/3_391555657.htm
回龙观慧华苑二室一厅一卫	慧华苑	低层(共6层)	373	72㎡	龙泽-回龙观镇北郊农场桥东北角(龙冠大厦北侧)	http://esf.fang.com/chushou/3_390706611.htm
(幸福我家)天通苑北一区 商品房 满五年 业主一套 无遮挡!	天通苑北一区	中层(共29层)	378	87㎡	天通苑-太平庄中二街与立水桥东一路交汇处西北角	http://esf.fang.com/chushou/3_392100067.htm
北七家 温泉花园 大三居 低总价	温泉花园	低层(共6层)	260	109㎡	北七家-北七家镇东沙各庄村	http://esf.fang.com/chushou/3_389207711.htm
"西三区,南北通透,精装修,"	天通西苑三区	低层(共12层)	500	174㎡	天通苑-太平庄中二街与立汤路交汇处西北角	http://esf.fang.com/chushou/3_390968567.htm
紫金新干线二室二厅一卫	紫金新干线	中层(共7层)	520	90㎡	霍营-昌平区霍营东路与回龙观东大街交汇处东南角	http://esf.fang.com/chushou/3_390405573.htm
紫金新干线 2室1厅1卫	紫金新干线	低层(共9层)	435	90㎡	霍营-昌平区霍营东路与回龙观东大街交汇处东南角	http://esf.fang.com/chushou/3_389648036.htm
北京别墅区小汤山温泉入户精装修拎包入住送两个车位低价出售	汤HOUSE公寓	低层(共3层)	820	273㎡	小汤山-小汤山镇大柳树环岛向西1000米	http://esf.fang.com/chushou/3_388866187.htm
奥森公园 招商嘉铭珑原下跃 带花园 基本没住过 看房随时	招商嘉铭珑原	低层(共9层)	2400	320㎡	"立水桥-奥林匹克公园北侧,清河路清河湾高尔夫球场东侧"	http://esf.fang.com/chushou/3_385029834.htm
(幸福我家)三居室 南北通透 满五一套 看房随时 临公园	天通苑东二区	中层(共7层)	500	143㎡	天通苑-天通苑社区东南角部	http://esf.fang.com/chushou/3_391113873.htm
买房就送苹果8+海淀北精装住宅+清华附中+三甲医院+临地下交通	泰禾昌平拾景园	中层(共19层)	600	132㎡	昌平县城-新城地铁南邵站南20米	http://esf.fang.com/chushou/3_382439792.htm
"纳帕澜郡南北通透三居室精装修,户型方正,优雅小区,满二"	纳帕澜郡	高层(共14层)	380	100㎡	小汤山-沙顺路88号	http://esf.fang.com/chushou/3_390310006.htm
"保利垄上独栋专营:临水双车库,法式外观,大理石保温!赔钱卖!"	保利垄上	低层(共2层)	1650	523㎡	小汤山-小汤山镇南侧立汤路9号	http://esf.fang.com/chushou/10_391158623.htm
龙博苑二区 2室1厅1卫	龙博苑二区	中层(共6层)	350	80㎡	回龙观-文华路与黄平路交叉点西南角	http://esf.fang.com/chushou/3_388279604.htm
北街家园六区板楼 业主在京就这一套住房 三居室 355万	北街家园六区	高层(共6层)	355	92㎡	沙河-沙河镇高教园区三期A区	http://esf.fang.com/chushou/3_392047441.htm
"中介费一个点!碧水一期,精装修,保养好,客厅挑空,可谈"	碧水庄园	低层(共2层)	2099	303㎡	沙河-沙河镇豆各庄村(京藏高速20号出口向前行驶50米即到)	http://esf.fang.com/chushou/10_392380227.htm
朱辛庄万科开发+临双轨+自带商场+配套完善	朱辛庄新村	中层(共7层)	380	130㎡	回龙观-回龙观镇北清路北侧	http://esf.fang.com/chushou/3_387056664.htm
东一区 电梯精 装 带落地阳台商品房满五年一套 仅契税	天通苑东一区	中层(共16层)	370	107㎡	天通苑-昌平区太平庄东一路16号(太平庄东路与太平庄中一街交汇处东南)	http://esf.fang.com/chushou/3_390535941.htm
"(幸福我家)户型+++++满五年,可贷款,产权清晰,随时看房"	天通中苑	高层(共6层)	435	109㎡	天通苑-太平庄中二街与立水桥东一路交汇处东南角	http://esf.fang.com/chushou/3_389424875.htm
泰华龙旗广场三室一厅一卫	泰华龙旗广场	低层(共30层)	418	87㎡	回龙观-回龙观镇黄平路19号院	http://esf.fang.com/chushou/3_391245719.htm
回龙观天露园二区 三居室带大阳台 采光面多 买到赚到 使用面积大	天露园二区	中层(共6层)	490	130㎡	回龙观-龙禧二街与育知路西路交叉点向西200米路南	http://esf.fang.com/chushou/3_389446453.htm
"典雅庄园南北通透大两居,精装修家电家具齐全,单价2万9急售"	典雅庄园	高层(共9层)	306	105㎡	小汤山-小汤山大柳树环岛西200米(镇政府东侧)	http://esf.fang.com/chushou/3_392130946.htm
龙跃苑四区 4室1厅2卫	龙跃苑二区	高层(共6层)	625	156㎡	回龙观-回龙观东大街与文华东路交汇处西南角(回龙观镇政府对面)	http://esf.fang.com/chushou/3_390568704.htm
5层观景房 +精装+地暖+空调+送花厅+车位 实图实价	金色漫香苑	中层(共8层)	480	98㎡	北七家-昌平区北七家镇天权路2号院(天权路与东北路交汇处东南角)	http://esf.fang.com/chushou/3_392367188.htm
未来科技城 国瑞熙墅 泰禾丽春湖 金科天玺 业主移民着急用钱	国瑞熙墅	低层(共1层)	1200	350㎡	北七家-北七家镇定泗路与七北路交叉口东行200米	http://esf.fang.com/chushou/10_390205208.htm
"经典好户型3居850万,回龙观领秀慧谷小区,可随时交房"	领秀慧谷	中层(共11层)	850	141㎡	"回龙观-京藏高速(原八达岭高速)和北清路交汇处,辛庄桥的东北角"	http://esf.fang.com/chushou/3_390744455.htm
5层观景房 +精装+地暖+空调+送花厅+车位 实图实价	金色漫香苑	中层(共8层)	480	98㎡	北七家-昌平区北七家镇天权路2号院(天权路与东北路交汇处东南角)	http://esf.fang.com/chushou/3_392367188.htm
"中介费0.8,豪装独栋,靠谱签约,价格可谈"	碧水庄园	低层(共3层)	2350	282㎡	沙河-沙河镇豆各庄村(京藏高速20号出口向前行驶50米即到)	http://esf.fang.com/chushou/10_383759347.htm
首付75!郝庄北区两居室 230万价格可议!	郝庄家园北	中层(共6层)	230	68㎡	昌平县城-昌平区农业机械化学校东侧	http://esf.fang.com/chushou/3_373115908.htm
西二旗上地 金域华府北面 融泽嘉园业主急用钱 靠谱出售 有钥匙	融泽嘉园	中层(共32层)	540	115㎡	龙泽-西二旗北侧龙域中路金域华府北面	http://esf.fang.com/chushou/3_389002471.htm
"(幸福我家)双轨交汇立水桥,房子可贷款243"	北京北	中层(共22层)	478	89㎡	立水桥-中滩村8号院	http://esf.fang.com/chushou/3_388019633.htm
回龙观流星三 经典户型 视野开阔 采光好观景房 小区中间	流星花园三区	低层(共11层)	295	48㎡	回龙观-回龙观东小口镇马连店村	http://esf.fang.com/chushou/3_391640228.htm
幸福我家温泉花园 南北双通透 户型好 首付低 诚心卖	温泉花园	高层(共6层)	285	80㎡	北七家-北七家镇东沙各庄村	http://esf.fang.com/chushou/3_389010804.htm
电梯两居410万可签合同 看房电话联系即可	紫金新干线二期	中层(共11层)	424	89㎡	"霍营-回龙观东侧,霍营"	http://esf.fang.com/chushou/3_389207126.htm
北街家园六区全东向两居 满五年 只有个契税高楼层可谈	高教新城盛品园	高层(共18层)	305	63㎡	沙河-沙河镇高教园区三期A区	http://esf.fang.com/chushou/3_392164808.htm
"西二旗 龙城花园大平层别墅,赠阁楼60平,精装修可直接入住"	龙城花园一期	中层(共4层)	760	192㎡	龙泽-北滑路辛庄桥向南1000米(八达岭高速公路第9出口北安河出口西)	http://esf.fang.com/chushou/3_383430723.htm
"幸福我家名佳花园四区,二室,业主急售,看房方便,满5年"	名佳花园四区	中层(共6层)	319	91㎡	北七家-七星路与七北路交叉点向西500米路南	http://esf.fang.com/chushou/3_391788381.htm
花园800平米 西面邻水 前二后三户型 京城高速 未来科技城	东方普罗旺斯	低层(共2层)	4180	837㎡	北七家-北七家出口1000米定泗路88号	http://esf.fang.com/chushou/10_392401013.htm
融泽嘉园三居边户明卫 南北通透 看房方便 价位合适	融泽嘉园	低层(共34层)	500	108㎡	龙泽-西二旗北侧龙域中路金域华府北面	http://esf.fang.com/chushou/3_392381214.htm
龙跃苑三区 3室1厅1卫	龙跃苑三区	低层(共6层)	550	119㎡	回龙观-文华东路32号	http://esf.fang.com/chushou/3_391430439.htm
龙跃苑二区 南北通透 采光好 小区中间位置 诚售	龙跃苑二区	高层(共6层)	500	141㎡	回龙观-回龙观东大街与文华东路交汇处西南角(回龙观镇政府对面)	http://esf.fang.com/chushou/3_392148523.htm
天通苑 新房 南北通透131平 电梯三居超低级 急售 看房随时	天通苑中苑	高层(共10层)	518	132㎡	天通苑-太平庄中二街与立水桥东一路交汇处东南角	http://esf.fang.com/chushou/3_391241927.htm
龙跃苑一区 3室1厅1卫	龙跃苑一区	高层(共6层)	535	112㎡	回龙观-文华东路龙跃街交汇处东北方向400米	http://esf.fang.com/chushou/3_391430441.htm
龙跃苑二区 精装三居 户型好 中间位置 业主订房诚售	龙跃苑二区	高层(共6层)	560	132㎡	回龙观-回龙观东大街与文华东路交汇处西南角(回龙观镇政府对面)	http://esf.fang.com/chushou/3_392148535.htm
(幸福我家)天通苑西二区 电梯房 两居室 高楼层 商品房	天通苑西二区	高层(共33层)	380	94㎡	天通苑-天通苑西二区地铁5号线天通苑站西侧	http://esf.fang.com/chushou/3_391585848.htm
西二旗 融泽嘉园 南北通透二居 单价4.6万	融泽嘉园	低层(共28层)	493	107㎡	龙泽-西二旗北侧龙域中路金域华府北面	http://esf.fang.com/chushou/3_391647540.htm
龙跃苑三区大复室 视野开阔 采光充足	龙跃苑四区	高层(共6层)	625	156㎡	回龙观-文华路与龙跃街交汇处南行150米路东	http://esf.fang.com/chushou/3_390564211.htm
龙跃苑经典大复室 豪华装修 保养很好 看房方便	龙跃苑三区	高层(共6层)	590	154㎡	回龙观-文华东路32号	http://esf.fang.com/chushou/3_390561701.htm
回龙观 龙腾苑二区 把边不吵 南北采光好 没有其他费用	龙腾苑二区	中层(共6层)	473	102㎡	回龙观-龙腾街与文华西路交汇处西北角(八达岭高速回龙观出口回龙观桥东200米)	http://esf.fang.com/chushou/3_392304886.htm
1450万入住麦卡伦地、 原始美式别墅大盘、京承高速和科技	麦卡伦地	低层(共4层)	1450	450㎡	小汤山-小汤山镇立汤路38号	http://esf.fang.com/chushou/10_368324962.htm
"满五年独栋,送400平花园!气派挑空客厅,卧室!"	麦卡伦地	低层(共4层)	1600	460㎡	小汤山-小汤山镇立汤路38号	http://esf.fang.com/chushou/10_368325018.htm
"北京太阳城一期,精装小两居,矮楼层,好房源靠谱出售"	北京太阳城	中层(共5层)	350	96㎡	北七家-小汤山东三旗马坊桥东	http://esf.fang.com/chushou/3_383810419.htm
"一期带连廊小两居,96平,南北向带电梯,350万,免个 税!"	北京太阳城	中层(共5层)	350	96㎡	北七家-小汤山东三旗马坊桥东	http://esf.fang.com/chushou/3_383810529.htm
"王府温馨 送200平大花园 业主换房诚心靠谱卖,随时看房"	王府温馨公寓	低层(共6层)	258	87㎡	北七家-昌平北七家镇七北路	http://esf.fang.com/chushou/3_383991649.htm
北七家 长河玉墅 精装 独栋700平 花园500平	长河玉墅	低层(共2层)	2000	407㎡	小汤山-立汤路与温榆河交汇口的西南侧	http://esf.fang.com/chushou/10_392153872.htm
"品质豪宅,三卧朝南,精装花园 870万拎包即住!!!"	顺驰林溪	低层(共2层)	870	207㎡	百善镇-百善镇顺沙路北侧	http://esf.fang.com/chushou/10_392169409.htm
220平独栋精装修 总价低 四面围绕式花园	王府花园别墅	低层(共2层)	1200	220㎡	北七家-北七家镇王府街7号	http://esf.fang.com/chushou/10_392221218.htm
房源珠江壹千栋二期337平总价超低	珠江壹仟栋	低层(共2层)	1600	330㎡	"北七家-北七家,立汤路定泗路口向西两公里"	http://esf.fang.com/chushou/10_392324285.htm
真实价格 珠江壹千栋三期 503平 1800万	珠江壹仟栋	低层(共2层)	1800	510㎡	"北七家-北七家,立汤路定泗路口向西两公里"	http://esf.fang.com/chushou/10_392386224.htm
业主变现出售 很有诚意 价格可谈 随时签约	龙跃苑二区	中层(共6层)	420	87㎡	回龙观-回龙观东大街与文华东路交汇处西南角(回龙观镇政府对面)	http://esf.fang.com/chushou/3_390259446.htm
"(幸福我家)北七家名佳花园南北通透大三居,总价低,"	名佳花园一区	高层(共6层)	370	107㎡	北七家-立汤路与七北路交叉点向东300米路北	http://esf.fang.com/chushou/3_390265366.htm
龙跃苑二区 2室1厅1卫	龙跃苑二区	高层(共6层)	420	96㎡	回龙观-回龙观东大街与文华东路交汇处西南角(回龙观镇政府对面)	http://esf.fang.com/chushou/3_391430438.htm
